Trial	Stimulus	ExportStartTrialTimems	ExportEndTrialTimems	Participant	Color	CategoryGroup	Category	EyeLR	AOIName	AOIGroup	AOIScope	AOIOrder	AOISizepx	AOICoverage	TimetoFirstAppearancems	AppearanceCount	VisibleTimems	VisibleTime	Index	EventStartTrialTimems	EventEndTrialTimems	EventDurationms	FixationPositionXpx	FixationPositionYpx	FixationAveragePupilSizeXpx	FixationAveragePupilSizeYpx	FixationAveragePupilDiametermm	FixationDispersionXpx	FixationDispersionYpx	MousePositionXpx	MousePositionYpx
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	459	152987.6	153067.6	80	1822.5	595.6	14	14	3.9	31.7	16	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	460	153303.7	153491.7	188	1750.5	559.2	14.4	14.4	4	57.4	39	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	461	153543.7	153855.6	311.9	1629.5	615.2	14.1	14.1	3.9	49	24.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	464	154443.6	154731.7	288.1	1424.2	600	13.2	13.2	3.6	36.5	51.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	467	155555.5	155663.5	108	1882	631.3	12.6	12.6	3.6	37	14.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	468	155711.5	156123.5	412	1833.9	604.4	13	13	3.7	40	37.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	469	156155.5	156479.5	324	1906	631.1	13.5	13.5	3.9	32.7	40.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	470	156731.4	156975.5	244	1783.8	602.3	13.7	13.7	3.9	62	47.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	471	157023.5	157271.5	248	1676.6	612.2	13.7	13.7	3.8	28	53.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	472	157319.5	157575.5	256	1584.3	627.9	13.6	13.6	3.8	20.6	31.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	473	157611.5	158035.3	423.9	1491.2	609.8	13.4	13.4	3.7	25.6	25.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	474	158227.3	158371.3	144	1455.2	578.9	13	13	3.6	44.6	58.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	475	158403.3	158611.4	208	1537.4	590	13	13	3.7	25.2	21.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	476	158655.4	158903.3	248	1397	607.7	12.6	12.6	3.5	34.7	33.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	477	158943.3	159507.3	563.9	1519.3	614.7	12.2	12.2	3.4	81.2	65.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	479	159775.1	160015.4	240.2	1423.2	589.7	12.3	12.3	3.4	56.3	32.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	480	160075.3	160315.2	239.9	1904.5	604	12.4	12.4	3.5	44.3	37.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	481	160355.2	160567.2	212	1750.8	588.8	12.6	12.6	3.5	31.1	23.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	482	160823.2	160939.2	116	1620.9	575.9	12.8	12.8	3.6	34.7	45.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	503	166730.8	166914.8	184	1820.7	607.4	12.8	12.8	3.6	50.8	26.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	504	166982.8	167346.8	364	1650.9	628.2	12.9	12.9	3.6	47.2	43.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	505	167382.8	167602.8	220	1555.7	620.6	12.8	12.8	3.5	50.4	36.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	506	167634.8	167834.8	200	1422.5	623.3	12.9	12.9	3.5	42.3	23.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	113678.7	100	144	46833.6	47077.6	243.9	1873.6	533	15.7	15.7	4.2	45.7	44.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	113678.7	100	145	47105.5	47425.5	319.9	1781	529.4	15.3	15.3	4	35.9	19.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	113678.7	100	146	47449.5	47837.5	388	1693.2	520.6	15.3	15.3	4	43.4	36.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	113678.7	100	147	47861.5	48125.6	264.1	1605.6	513.9	15.6	15.6	4.1	34.2	30.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	113678.7	100	148	48161.6	48525.5	363.9	1509.9	525.2	16.3	16.3	4.3	74.5	21.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	182	52792.5	52940.5	148	1704.7	497.6	13.3	13.3	3.6	55.8	39.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	183	52968.4	53548.3	579.9	1783.5	529.8	13.2	13.2	3.6	31.5	39.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	184	53608.4	53800.3	192	1588.3	502.3	13.4	13.4	3.7	23	12.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	185	53824.3	53976.3	152	1482.1	529.1	13.5	13.5	3.6	35.2	49.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	210	62292	62447.9	155.9	1836.7	468.7	13.1	13.1	3.6	16.3	10.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	234	69527.4	69671.5	144.1	1684.6	519.5	13.2	13.2	3.7	37.4	36.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	235	69699.5	69895.5	196	1822	531.2	13.2	13.2	3.8	25.2	39.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	288	88839.5	88999.5	160	1764.9	479.6	13.6	13.6	3.8	43.2	44.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	289	89023.5	89383.5	359.9	1815	504.4	13.4	13.4	3.7	31.4	27.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	290	89411.5	89551.4	139.9	1687.5	491.2	13.2	13.2	3.7	36.9	26.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	291	89787.4	89919.4	132	1701.1	490.5	12.8	12.8	3.5	60.1	63.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	292	89955.4	90731.3	775.9	1603.3	524.1	13.3	13.3	3.6	60.3	49.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	293	90759.3	90975.2	216	1542.8	520.2	13.6	13.6	3.7	30.2	17.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	294	91003.2	91691.2	688	1689.4	504.9	13.2	13.2	3.6	41.6	43.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	295	91723.2	91951.2	228	1777.8	492.2	13.3	13.3	3.7	23	22.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	296	91975.2	92183.3	208.1	1720.7	489.1	13.3	13.3	3.7	42.1	18.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	297	92211.2	92399.2	187.9	1639.3	501.2	13.4	13.4	3.6	29.7	11.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	298	92423.2	92623.2	200	1570.3	513	13.2	13.2	3.6	31.9	21.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	299	92827.2	92951.3	124	1527.2	506.6	12.8	12.8	3.4	19.8	37.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	300	92983.3	93199.2	215.9	1611	519.6	12.8	12.8	3.5	19.5	28.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	301	93235.2	93759.2	524	1523.1	500.2	12.9	12.9	3.5	30.2	28.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	302	93819.2	94343.1	523.9	1817.6	497.6	13	13	3.6	69.6	34.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	303	94379.1	94535.1	156	1657.1	491.4	13.5	13.5	3.7	29	23.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	304	94759.1	94907.1	148	1591.4	480.5	13.5	13.5	3.6	23.5	19.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	305	94955.1	95475.1	520	1510.7	495.7	13.6	13.6	3.7	33.4	38	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	316	98447	98590.9	143.9	1768.4	476.3	12.9	12.9	3.6	16.7	7.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	22	18	Local	38	39783	1.9	0	1	229908.3	100	317	98630.9	98886.8	255.9	1521.6	504.2	13.3	13.3	3.6	36.1	35.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	41	33	Local	39	19620	.9	0	1	113678.7	100	307	97418.7	97622.7	204	1846	918	16.6	16.6	4.3	32.2	34.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	41	33	Local	39	19620	.9	0	1	113678.7	100	308	97642.7	97946.7	304	1799.6	930.5	16	16	2.5	53.7	100.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	41	33	Local	39	19620	.9	0	1	113678.7	100	309	98018.7	98186.6	167.9	1844	917.4	15.4	15.4	4	61.8	69.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	41	33	Local	39	19620	.9	0	1	229908.3	100	671	225251.3	225659.3	408	1855.1	955.3	11.4	11.4	3.2	44.4	26.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	7	3056.2	3196	139.7	1230	52.3	16.3	16.3	4.4	27.2	19.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	8	3219.9	3504.1	284.2	1285.7	54.3	16.4	16.4	4.4	27.1	30.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	9	3528.1	3780.1	252	1223.2	47.6	16.3	16.3	4.4	28.9	13.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	10	3804.1	4088.1	284	1143.2	65.4	16.3	16.3	4.4	28.8	36.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	11	4112.1	4692.1	580	1050.7	59.2	16.1	16.1	4.3	69.5	36.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	12	4720.1	4864.1	144	897.3	60.6	16.3	16.3	4.4	14.2	23.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	13	4892.1	5152.1	260	958.8	67.1	16.5	16.5	4.4	24.3	42.6	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	14	5176.1	5679.9	503.8	854	91	17.1	17.1	4.6	22.2	36.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	331	104194.3	104506.3	312	1288	65.6	17	17	4.4	18	26.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	333	104826.3	105138	311.7	1242	49.1	17.3	17.3	4.4	29.5	31.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	334	105162	105398.2	236.1	1146.1	63.7	18	18	4.6	26.2	21	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	113678.7	100	335	105426.2	105610.2	184.1	1024.9	67	18.3	18.3	4.7	16.6	15	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	229908.3	100	18	4679.3	5367.3	688	1177.7	84.5	14.4	14.4	4	76.1	75	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	229908.3	100	19	5599.3	5711.3	112	1206.1	61	14.7	14.7	4.1	22	87.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	229908.3	100	20	5739.3	6003.1	263.8	1135	81.3	15	15	4.2	14.1	39.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	229908.3	100	21	6043.1	6203.1	160.1	1046.5	90.6	15.1	15.1	4.2	12.7	30.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	229908.3	100	23	6475.2	6631.2	156	1030.4	94.6	15	15	4.2	23.7	35.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	229908.3	100	24	6667.2	6851.2	184	911.2	81.1	15.1	15.1	4.2	12	26	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	2	2	Local	40	58212	2.8	0	1	229908.3	100	25	6887.2	7227.2	340	813.5	68.3	15.2	15.2	4.2	24.1	42.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	60	19291.1	19411	119.9	1529.1	267.6	16.7	16.7	4.5	41.2	35.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	61	19451	19931.1	480.1	1830.5	220.8	16.4	16.4	4.4	61.8	64.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	62	19959.1	20247	287.9	1713.6	229.2	16.3	16.3	4.3	9.2	25.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	63	20267	20819.1	552.1	1668	249.6	16.4	16.4	4.4	31.4	30.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	64	20847.1	21287.1	440	1565.9	270.3	17.1	17.1	4.5	36.2	45.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	65	21319.1	21751	431.8	1449.3	254.9	17.3	17.3	4.6	31.4	54	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	66	21778.9	22103	324.1	1376.1	264.1	16.9	16.9	4.5	46.1	20.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	113678.7	100	67	22127	22351	224	1302	275.6	16.6	16.6	4.4	27.7	29.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	43	11882.9	12002.9	120	1669.1	241.7	15.7	15.7	4.4	37.9	35	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	44	12042.9	12330.9	288	1797.2	215.1	15.2	15.2	4.4	34.7	70.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	45	12370.9	12526.9	156	1676.8	216.3	14.8	14.8	4.2	51.7	67.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	55	14962.6	15150.7	188	1763.1	262.3	14.8	14.8	4.2	40.7	49.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	56	15186.7	15362.7	176	1646	214.3	14.9	14.9	4.2	52.9	26.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	57	15398.7	15662.6	263.9	1516.4	197.9	15.1	15.1	4.3	38.6	53.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	85	23410.3	23494.3	84	1482.7	255.9	14.9	14.9	4.2	9.7	13.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	87	23910.2	24022.1	111.9	1229.9	259.2	14.8	14.8	4.1	19	57.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	88	24062.1	24222.2	160.1	1269.3	275.6	14.5	14.5	4.1	16.1	68.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	10	9	Local	41	62580	3	0	1	229908.3	100	89	24250.2	24490.2	240	1210.5	262	14.3	14.3	4	22	60.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	113678.7	100	1	.3	464.3	464.1	1862.3	10	17.5	17.5	4.7	62.9	30.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	113678.7	100	3	1188.2	1556.3	368	1641.8	15.8	17.6	17.6	4.8	43.6	47	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	113678.7	100	4	1588.3	2076.2	488	1541.8	19.7	17.4	17.4	4.7	46.7	43.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	113678.7	100	5	2116.2	2548.2	432	1444.3	46.1	16.6	16.6	4.5	33.6	58.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	113678.7	100	6	2572.2	3024.2	452	1351	48.4	16.2	16.2	4.4	42.4	36.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	113678.7	100	332	104554.3	104802.3	248	1334.6	61.7	16.7	16.7	4.3	19.8	63.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	1	75.6	283.5	208	1879.1	21.6	13.9	13.9	4.1	41.3	55.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	3	583.5	679.5	96	1793.9	30.7	14.1	14.1	4.1	21.8	32.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	4	695.5	907.7	212.2	1836	60.4	14	14	4.1	42.2	43.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	5	947.7	1003.6	56	1748.2	38.4	14	14	4.2	18	13.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	6	1035.6	1139.6	104	1709.1	91.7	13.9	13.9	4	36.4	30.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	7	1175.6	1467.3	291.7	1622.8	76.2	14.2	14.2	4.1	49	35.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	8	1503.3	1671.4	168.1	1521.9	84.1	14.1	14.1	4	19.2	39.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	9	1879.3	1963.3	84	1577.3	79.4	14	14	4	18	44.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	10	2003.4	2231.4	228.1	1605.9	71.1	14.3	14.3	4.1	32.4	71	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	11	2263.4	2467.4	204	1515.8	68.4	14.5	14.5	4.1	21.4	26.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	12	2499.4	2715.4	216	1435.4	64	14.5	14.5	4.1	12.1	29.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	13	2743.4	2827.4	84	1449	35.6	14.4	14.4	4.1	13.4	18.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	14	2855.4	3083.5	228	1342.1	57.1	14.2	14.2	4	24.3	37.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	15	3731.3	4107.2	376	1603.9	72.5	14	14	4	61.2	88.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	16	4135.2	4307.3	172	1549.4	83.1	14.1	14.1	4	30.3	26.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	1	1	Local	42	59301	2.9	0	1	229908.3	100	17	4351.3	4639.3	288	1359	78.9	14.2	14.2	4	25.3	44	-	-
